coin,timestamp,open,high,low,close,volume_from,volume_to
ADA,2025-07-27 22:00:00,0.8318,0.8394,0.8316,0.834,5216280.34,4362745.51
ADA,2025-07-27 23:00:00,0.834,0.834,0.827,0.8323,1794735.77,1489412.27
ADA,2025-07-28 00:00:00,0.8323,0.8416,0.8289,0.8325,3085526.1,2582296.47
ADA,2025-07-28 01:00:00,0.8325,0.8345,0.8245,0.828,2569079.79,2130003.8
ADA,2025-07-28 02:00:00,0.828,0.8448,0.8255,0.8411,3200690.33,2683119.92
ADA,2025-07-28 03:00:00,0.8411,0.8446,0.8369,0.8421,3713697.93,3118029.96
ADA,2025-07-28 04:00:00,0.8421,0.8442,0.8353,0.8429,1948264.69,1638240.28
ADA,2025-07-28 05:00:00,0.8429,0.8559,0.8411,0.8526,5152162.48,4376861.46
ADA,2025-07-28 06:00:00,0.8526,0.8542,0.8453,0.8471,2450589.23,2079843.68
ADA,2025-07-28 07:00:00,0.8471,0.8477,0.8347,0.8384,3407159.36,2860184.28
ADA,2025-07-28 08:00:00,0.8384,0.8405,0.8311,0.8353,1836181.16,1533415.0
ADA,2025-07-28 09:00:00,0.8353,0.8371,0.8289,0.8359,2188239.45,1820965.99
ADA,2025-07-28 10:00:00,0.8359,0.8387,0.8271,0.8292,2518849.84,2091421.4
ADA,2025-07-28 11:00:00,0.8292,0.8311,0.8241,0.8297,1820186.16,1505888.63
ADA,2025-07-28 12:00:00,0.8297,0.8345,0.8261,0.8298,2955744.16,2456750.83
ADA,2025-07-28 13:00:00,0.8298,0.8299,0.8149,0.8188,5833180.34,4788605.83
ADA,2025-07-28 14:00:00,0.8188,0.8212,0.802,0.8046,9447683.19,7637109.44
ADA,2025-07-28 15:00:00,0.8046,0.812,0.8017,0.8059,3505204.35,2831002.07
ADA,2025-07-28 16:00:00,0.8059,0.8097,0.8014,0.8048,2944992.11,2372048.05
ADA,2025-07-28 17:00:00,0.8048,0.8071,0.7987,0.8005,2742305.73,2200043.98
ADA,2025-07-28 18:00:00,0.8005,0.8011,0.7916,0.7965,4243519.44,3373626.29
ADA,2025-07-28 19:00:00,0.7965,0.8025,0.7923,0.7976,3538008.46,2825506.22
ADA,2025-07-28 20:00:00,0.7976,0.7991,0.7891,0.7925,2233466.99,1771564.89
ADA,2025-07-28 21:00:00,0.7925,0.8147,0.7891,0.7939,4185277.28,3335231.19
ADA,2025-07-28 22:00:00,0.7939,0.7956,0.7858,0.7919,2719931.57,2150602.46
ADA,2025-07-28 23:00:00,0.7919,0.7955,0.7891,0.7931,2611163.31,2070050.27
ADA,2025-07-29 00:00:00,0.7931,0.8001,0.7839,0.7943,4863016.54,3853953.41
ADA,2025-07-29 01:00:00,0.7943,0.7976,0.7877,0.7877,2150358.37,1708984.17
ADA,2025-07-29 02:00:00,0.7877,0.7903,0.7801,0.7828,3294490.36,2583623.28
ADA,2025-07-29 03:00:00,0.7828,0.7947,0.7824,0.7936,1820683.48,1437147.73
ADA,2025-07-29 04:00:00,0.7936,0.796,0.7881,0.7888,1453225.89,1151596.29
ADA,2025-07-29 05:00:00,0.7888,0.7965,0.7887,0.7965,882840.4,699997.92
ADA,2025-07-29 06:00:00,0.7965,0.8032,0.7946,0.8016,3468602.1,2777511.75
ADA,2025-07-29 07:00:00,0.8016,0.8096,0.8016,0.8084,1899730.84,1531107.19
ADA,2025-07-29 08:00:00,0.8084,0.8098,0.802,0.8032,1986701.59,1599709.9
ADA,2025-07-29 09:00:00,0.8032,0.8042,0.7994,0.8018,1347213.34,1080073.27
ADA,2025-07-29 10:00:00,0.8018,0.8026,0.7898,0.7908,2854463.02,2272159.77
ADA,2025-07-29 11:00:00,0.7908,0.797,0.7902,0.7961,1165329.52,925014.29
ADA,2025-07-29 12:00:00,0.7961,0.8053,0.7956,0.8013,1745153.0,1396954.21
